t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,1.000
0.013,0.013,0.30,-0.62,-0.62,1.00,Run,-0.025,-0.025,0.3253,1.000
0.025,0.013,0.30,0.57,0.57,1.00,Run,-0.001,-0.001,0.3007,1.000
0.035,0.010,0.30,-0.39,-0.39,1.00,Run,-0.014,-0.014,0.3137,1.000
0.048,0.013,0.30,0.39,0.39,1.00,Run,0.003,0.003,0.2970,1.000
0.060,0.013,0.30,-0.19,-0.19,1.00,Run,-0.005,-0.005,0.3049,1.000
0.073,0.013,0.30,0.24,0.24,1.00,Run,0.005,0.005,0.2949,1.000
0.085,0.013,0.30,-0.08,-0.08,1.00,Run,0.002,0.002,0.2983,1.000
0.098,0.012,0.30,0.16,0.16,1.00,Run,0.008,0.008,0.2920,1.000
0.110,0.013,0.30,-0.02,-0.02,1.00,Run,0.007,0.007,0.2932,1.000
0.123,0.012,0.30,0.11,0.11,1.00,Run,0.011,0.011,0.2890,1.000
0.135,0.013,0.30,0.01,0.01,1.00,Run,0.011,0.011,0.2889,1.000
0.146,0.011,0.30,0.09,0.09,1.00,Run,0.014,0.014,0.2861,1.000
0.159,0.013,0.30,0.03,0.03,1.00,Run,0.014,0.014,0.2855,1.000
0.169,0.010,0.30,0.08,0.08,1.00,Run,0.017,0.017,0.2835,1.000
0.182,0.013,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2827,1.000
0.194,0.013,0.30,0.07,0.07,1.00,Run,0.019,0.019,0.2807,1.000
0.207,0.013,0.30,0.04,0.04,1.00,Run,0.020,0.020,0.2797,1.000
0.219,0.012,0.30,0.06,0.06,1.00,Run,0.022,0.022,0.2782,1.000
0.232,0.013,0.30,0.05,0.05,1.00,Run,0.023,0.023,0.2772,1.000
0.244,0.013,0.30,0.06,0.06,1.00,Run,0.024,0.024,0.2758,1.000
0.257,0.013,0.30,0.05,0.05,1.00,Run,0.025,0.025,0.2748,1.000
0.269,0.013,0.30,0.05,0.05,1.00,Run,0.026,0.026,0.2736,1.000
0.282,0.013,0.30,0.05,0.05,1.00,Run,0.027,0.027,0.2726,1.000
0.294,0.013,0.30,0.05,0.05,1.00,Run,0.028,0.028,0.2716,1.000
0.305,0.011,0.30,0.05,0.05,1.00,Run,0.029,0.029,0.2708,1.000
0.318,0.013,0.30,0.05,0.05,1.00,Run,0.030,0.030,0.2698,1.000
0.330,0.013,0.30,0.05,0.05,1.00,Run,0.031,0.031,0.2689,1.000
0.343,0.013,0.30,0.05,0.05,1.00,Run,0.032,0.032,0.2681,1.000
0.355,0.012,0.30,0.05,0.05,1.00,Run,0.033,0.033,0.2673,1.000
0.368,0.012,0.30,0.05,0.05,1.00,Run,0.034,0.034,0.2665,1.000
0.380,0.013,0.30,0.05,0.05,1.00,Run,0.034,0.034,0.2657,1.000
0.393,0.013,0.30,0.05,0.05,1.00,Run,0.035,0.035,0.2650,1.000
0.405,0.012,0.30,0.05,0.05,1.00,Run,0.036,0.036,0.2643,1.000
0.416,0.010,0.30,0.05,0.05,1.00,Run,0.036,0.036,0.2638,1.000
0.428,0.013,0.30,0.05,0.05,1.00,Run,0.037,0.037,0.2631,1.000
0.441,0.013,0.30,0.05,0.05,1.00,Run,0.038,0.038,0.2625,1.000
0.453,0.013,0.30,0.05,0.05,1.00,Run,0.038,0.038,0.2619,1.000
0.464,0.011,0.30,0.05,0.05,1.00,Run,0.039,0.039,0.2614,1.000
0.475,0.011,0.30,0.05,0.05,1.00,Run,0.039,0.039,0.2609,1.000
0.488,0.013,0.30,0.05,0.05,1.00,Run,0.040,0.040,0.2603,1.000
0.500,0.013,0.30,0.05,0.05,1.00,Run,0.040,0.040,0.2598,1.000
0.513,0.013,0.30,0.05,0.05,1.00,Run,0.041,0.041,0.2593,1.000
0.525,0.013,0.30,0.05,0.05,1.00,Run,0.041,0.041,0.2588,1.000
0.538,0.013,0.30,0.05,0.05,1.00,Run,0.042,0.042,0.2584,1.000
0.550,0.013,0.30,0.05,0.05,1.00,Run,0.042,0.042,0.2579,1.000
0.563,0.012,0.30,0.05,0.05,1.00,Run,0.043,0.043,0.2575,1.000
