t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,1.000
0.013,0.013,0.30,-0.30,-0.30,1.00,Run,-0.012,-0.012,0.3124,1.000
0.025,0.013,0.30,0.19,0.19,1.00,Run,-0.004,-0.004,0.3041,1.000
0.036,0.011,0.30,-0.00,-0.00,1.00,Run,-0.004,-0.004,0.3041,1.000
0.047,0.010,0.30,0.08,0.08,1.00,Run,-0.001,-0.001,0.3013,1.000
0.058,0.012,0.30,0.04,0.04,1.00,Run,0.000,0.000,0.2999,1.000
0.070,0.012,0.30,0.05,0.05,1.00,Run,0.002,0.002,0.2979,1.000
0.083,0.013,0.30,0.04,0.04,1.00,Run,0.004,0.004,0.2962,1.000
0.095,0.013,0.30,0.05,0.05,1.00,Run,0.006,0.006,0.2945,1.000
0.108,0.013,0.30,0.04,0.04,1.00,Run,0.007,0.007,0.2929,1.000
0.121,0.013,0.30,0.04,0.04,1.00,Run,0.009,0.009,0.2914,1.000
0.133,0.013,0.30,0.04,0.04,1.00,Run,0.010,0.010,0.2900,1.000
0.146,0.012,0.30,0.04,0.04,1.00,Run,0.011,0.011,0.2887,1.000
0.156,0.010,0.30,0.04,0.04,1.00,Run,0.012,0.012,0.2876,1.000
0.168,0.012,0.30,0.04,0.04,1.00,Run,0.014,0.014,0.2864,1.000
0.178,0.010,0.30,0.04,0.04,1.00,Run,0.015,0.015,0.2854,1.000
0.191,0.013,0.30,0.04,0.04,1.00,Run,0.016,0.016,0.2843,1.000
0.203,0.013,0.30,0.04,0.04,1.00,Run,0.017,0.017,0.2832,1.000
0.215,0.011,0.30,0.04,0.04,1.00,Run,0.018,0.018,0.2823,1.000
0.227,0.013,0.30,0.04,0.04,1.00,Run,0.019,0.019,0.2813,1.000
0.239,0.012,0.30,0.04,0.04,1.00,Run,0.020,0.020,0.2804,1.000
0.252,0.013,0.30,0.04,0.04,1.00,Run,0.021,0.021,0.2795,1.000
0.264,0.013,0.30,0.04,0.04,1.00,Run,0.021,0.021,0.2786,1.000
0.276,0.011,0.30,0.04,0.04,1.00,Run,0.022,0.022,0.2778,1.000
0.288,0.012,0.30,0.04,0.04,1.00,Run,0.023,0.023,0.2770,1.000
0.299,0.011,0.30,0.04,0.04,1.00,Run,0.024,0.024,0.2763,1.000
0.312,0.013,0.30,0.04,0.04,1.00,Run,0.024,0.024,0.2755,1.000
0.324,0.012,0.30,0.04,0.04,1.00,Run,0.025,0.025,0.2748,1.000
0.337,0.013,0.30,0.04,0.04,1.00,Run,0.026,0.026,0.2741,1.000
0.350,0.013,0.30,0.04,0.04,1.00,Run,0.027,0.027,0.2734,1.000
0.362,0.013,0.30,0.04,0.04,1.00,Run,0.027,0.027,0.2727,1.000
0.372,0.010,0.30,0.04,0.04,1.00,Run,0.028,0.028,0.2722,1.000
0.394,0.022,0.30,0.04,0.04,1.00,Run,0.029,0.029,0.2711,1.000
0.410,0.015,0.30,0.04,0.04,1.00,Run,0.030,0.030,0.2704,1.000
0.421,0.011,0.30,0.04,0.04,1.00,Run,0.030,0.030,0.2699,1.000
0.432,0.011,0.30,0.04,0.04,1.00,Run,0.031,0.031,0.2694,1.000
0.446,0.014,0.30,0.04,0.04,1.00,Run,0.031,0.031,0.2688,1.000
0.465,0.019,0.30,0.04,0.04,1.00,Run,0.032,0.032,0.2680,1.000
