t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,1.000
0.013,0.013,0.30,-0.60,-0.60,1.00,Run,-0.025,-0.025,0.3251,1.000
0.025,0.013,0.30,0.58,0.58,1.00,Run,-0.000,-0.000,0.3003,1.000
0.038,0.012,0.30,-0.31,-0.31,1.00,Run,-0.013,-0.013,0.3128,1.000
0.050,0.013,0.30,0.35,0.35,1.00,Run,0.002,0.002,0.2978,1.000
0.063,0.012,0.30,-0.15,-0.15,1.00,Run,-0.004,-0.004,0.3038,1.000
0.073,0.011,0.30,0.25,0.25,1.00,Run,0.005,0.005,0.2948,1.000
0.086,0.013,0.30,-0.07,-0.07,1.00,Run,0.002,0.002,0.2980,1.000
0.099,0.013,0.30,0.17,0.17,1.00,Run,0.009,0.009,0.2911,1.000
0.111,0.013,0.30,-0.01,-0.01,1.00,Run,0.008,0.008,0.2919,1.000
0.123,0.012,0.30,0.12,0.12,1.00,Run,0.013,0.013,0.2874,1.000
0.136,0.013,0.30,0.02,0.02,1.00,Run,0.013,0.013,0.2871,1.000
0.148,0.013,0.30,0.10,0.10,1.00,Run,0.016,0.016,0.2837,1.000
0.161,0.013,0.30,0.04,0.04,1.00,Run,0.017,0.017,0.2828,1.000
0.173,0.012,0.30,0.08,0.08,1.00,Run,0.020,0.020,0.2803,1.000
0.183,0.011,0.30,0.05,0.05,1.00,Run,0.021,0.021,0.2794,1.000
0.193,0.010,0.30,0.08,0.08,1.00,Run,0.022,0.022,0.2776,1.000
0.205,0.011,0.30,0.05,0.05,1.00,Run,0.023,0.023,0.2766,1.000
0.217,0.013,0.30,0.07,0.07,1.00,Run,0.025,0.025,0.2746,1.000
0.229,0.012,0.30,0.05,0.05,1.00,Run,0.027,0.027,0.2735,1.000
0.242,0.013,0.30,0.07,0.07,1.00,Run,0.028,0.028,0.2719,1.000
0.255,0.013,0.30,0.06,0.06,1.00,Run,0.029,0.029,0.2707,1.000
0.266,0.011,0.30,0.06,0.06,1.00,Run,0.031,0.031,0.2694,1.000
0.278,0.012,0.30,0.06,0.06,1.00,Run,0.032,0.032,0.2683,1.000
0.290,0.013,0.30,0.06,0.06,1.00,Run,0.033,0.033,0.2671,1.000
0.303,0.013,0.30,0.06,0.06,1.00,Run,0.034,0.034,0.2660,1.000
0.314,0.011,0.30,0.06,0.06,1.00,Run,0.035,0.035,0.2650,1.000
