t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,0.06,0.06,1.00,Run,0.000,0.000,0.3000,1.000
0.013,0.013,0.30,0.06,0.06,1.00,Run,0.002,0.002,0.2976,1.000
0.025,0.013,0.30,0.06,0.06,1.00,Run,0.005,0.005,0.2954,1.000
0.038,0.013,0.30,0.05,0.05,1.00,Run,0.007,0.007,0.2934,1.000
0.050,0.013,0.30,0.05,0.05,1.00,Run,0.009,0.009,0.2914,1.000
0.061,0.010,0.30,0.05,0.05,1.00,Run,0.010,0.010,0.2900,1.000
0.071,0.010,0.30,0.05,0.05,1.00,Run,0.011,0.011,0.2885,1.000
0.083,0.012,0.30,0.05,0.05,1.00,Run,0.013,0.013,0.2869,1.000
0.096,0.013,0.30,0.05,0.05,1.00,Run,0.015,0.015,0.2853,1.000
0.108,0.012,0.30,0.05,0.05,1.00,Run,0.016,0.016,0.2839,1.000
0.120,0.013,0.30,0.05,0.05,1.00,Run,0.018,0.018,0.2824,1.000
0.133,0.013,0.30,0.05,0.05,1.00,Run,0.019,0.019,0.2810,1.000
0.145,0.013,0.30,0.05,0.05,1.00,Run,0.020,0.020,0.2797,1.000
0.158,0.013,0.30,0.05,0.05,1.00,Run,0.022,0.022,0.2785,1.000
0.171,0.013,0.30,0.05,0.05,1.00,Run,0.023,0.023,0.2772,1.000
0.182,0.012,0.30,0.05,0.05,1.00,Run,0.024,0.024,0.2762,1.000
0.195,0.013,0.30,0.05,0.05,1.00,Run,0.025,0.025,0.2750,1.000
0.207,0.013,0.30,0.05,0.05,1.00,Run,0.026,0.026,0.2740,1.000
0.218,0.010,0.30,0.05,0.05,1.00,Run,0.027,0.027,0.2731,1.000
0.230,0.012,0.30,0.05,0.05,1.00,Run,0.028,0.028,0.2721,1.000
0.241,0.011,0.30,0.05,0.05,1.00,Run,0.029,0.029,0.2713,1.000
0.252,0.011,0.30,0.05,0.05,1.00,Run,0.030,0.030,0.2705,1.000
0.262,0.011,0.30,0.05,0.05,1.00,Run,0.030,0.030,0.2697,1.000
0.274,0.012,0.30,0.05,0.05,1.00,Run,0.031,0.031,0.2689,1.000
0.287,0.012,0.30,0.05,0.05,1.00,Run,0.032,0.032,0.2680,1.000
0.298,0.011,0.30,0.05,0.05,1.00,Run,0.033,0.033,0.2673,1.000
0.310,0.013,0.30,0.05,0.05,1.00,Run,0.033,0.033,0.2666,1.000
0.323,0.013,0.30,0.05,0.05,1.00,Run,0.034,0.034,0.2658,1.000
0.335,0.013,0.30,0.05,0.05,1.00,Run,0.035,0.035,0.2651,1.000
0.348,0.013,0.30,0.05,0.05,1.00,Run,0.036,0.036,0.2644,1.000
0.361,0.013,0.30,0.05,0.05,1.00,Run,0.036,0.036,0.2637,1.000
0.373,0.013,0.30,0.05,0.05,1.00,Run,0.037,0.037,0.2631,1.000
0.386,0.013,0.30,0.05,0.05,1.00,Run,0.038,0.038,0.2624,1.000
0.398,0.012,0.30,0.05,0.05,1.00,Run,0.038,0.038,0.2619,1.000
0.410,0.013,0.30,0.05,0.05,1.00,Run,0.039,0.039,0.2613,1.000
0.423,0.013,0.30,0.05,0.05,1.00,Run,0.039,0.039,0.2607,1.000
0.436,0.013,0.30,0.05,0.05,1.00,Run,0.040,0.040,0.2602,1.000
0.448,0.012,0.30,0.05,0.05,1.00,Run,0.040,0.040,0.2597,1.000
0.460,0.013,0.30,0.05,0.05,1.00,Run,0.041,0.041,0.2592,1.000
0.473,0.012,0.30,0.05,0.05,1.00,Run,0.041,0.041,0.2587,1.000
0.485,0.013,0.30,0.05,0.05,1.00,Run,0.042,0.042,0.2583,1.000
0.498,0.013,0.30,0.05,0.05,1.00,Run,0.042,0.042,0.2578,1.000
0.510,0.013,0.30,0.05,0.05,1.00,Run,0.043,0.043,0.2574,1.000
0.523,0.013,0.30,0.05,0.05,1.00,Run,0.043,0.043,0.2570,1.000
0.535,0.013,0.30,0.05,0.05,1.00,Run,0.043,0.043,0.2566,1.000
0.548,0.013,0.30,0.05,0.05,1.00,Run,0.044,0.044,0.2562,1.000
0.561,0.013,0.30,0.05,0.05,1.00,Run,0.044,0.044,0.2558,1.000
0.573,0.013,0.30,0.05,0.05,1.00,Run,0.045,0.045,0.2554,1.000
0.586,0.013,0.30,0.05,0.05,1.00,Run,0.045,0.045,0.2551,1.000
0.598,0.013,0.30,0.05,0.05,1.00,Run,0.045,0.045,0.2547,1.000
0.611,0.013,0.30,0.05,0.05,1.00,Run,0.046,0.046,0.2544,1.000
0.623,0.013,0.30,0.05,0.05,1.00,Run,0.046,0.046,0.2541,1.000
0.636,0.013,0.30,0.05,0.05,1.00,Run,0.046,0.046,0.2538,1.000
0.648,0.013,0.30,0.05,0.05,1.00,Run,0.047,0.047,0.2535,1.000
0.661,0.013,0.30,0.05,0.05,1.00,Run,0.047,0.047,0.2532,1.000
0.671,0.011,0.30,0.05,0.05,1.00,Run,0.047,0.047,0.2530,1.000
0.684,0.013,0.30,0.05,0.05,1.00,Run,0.047,0.047,0.2527,1.000
0.697,0.013,0.30,0.05,0.05,1.00,Run,0.048,0.048,0.2524,1.000
0.708,0.011,0.30,0.05,0.05,1.00,Run,0.048,0.048,0.2522,1.000
0.720,0.013,0.30,0.05,0.05,1.00,Run,0.048,0.048,0.2520,1.000
0.733,0.013,0.30,0.05,0.05,1.00,Run,0.048,0.048,0.2517,1.000
0.745,0.013,0.30,0.05,0.05,1.00,Run,0.049,0.049,0.2515,1.000
0.756,0.011,0.30,0.05,0.05,1.00,Run,0.049,0.049,0.2513,1.000
0.769,0.013,0.30,0.05,0.05,1.00,Run,0.049,0.049,0.2511,1.000
0.782,0.013,0.30,0.05,0.05,1.00,Run,0.049,0.049,0.2509,1.000
0.794,0.013,0.30,0.05,0.05,1.00,Run,0.049,0.049,0.2507,1.000
0.807,0.013,0.30,0.05,0.05,1.00,Run,0.050,0.050,0.2505,1.000
0.818,0.011,0.30,0.05,0.05,1.00,Run,0.050,0.050,0.2503,1.000
0.830,0.013,0.30,0.05,0.05,1.00,Run,0.050,0.050,0.2501,1.000
0.843,0.013,0.30,0.05,0.05,1.00,Run,0.050,0.050,0.2499,1.000
0.855,0.013,0.30,0.05,0.05,1.00,Run,0.050,0.050,0.2497,1.000
0.868,0.012,0.30,0.05,0.05,1.00,Run,0.050,0.050,0.2495,1.000
0.880,0.013,0.30,0.05,0.05,1.00,Run,0.051,0.051,0.2494,1.000
0.892,0.012,0.30,0.05,0.05,1.00,Run,0.051,0.051,0.2492,1.000
0.905,0.013,0.30,0.05,0.05,1.00,Run,0.051,0.051,0.2491,1.000
0.917,0.013,0.30,0.05,0.05,1.00,Run,0.051,0.051,0.2489,1.000
0.928,0.011,0.30,0.05,0.05,1.00,Run,0.051,0.051,0.2488,1.000
0.940,0.013,0.30,0.05,0.05,1.00,Run,0.051,0.051,0.2486,1.000
0.953,0.012,0.30,0.06,0.06,1.00,Run,0.052,0.052,0.2485,1.000
0.965,0.013,0.30,0.06,0.06,1.00,Run,0.052,0.052,0.2483,1.000
0.978,0.013,0.30,0.06,0.06,1.00,Run,0.052,0.052,0.2482,1.000
0.990,0.013,0.30,0.06,0.06,1.00,Run,0.052,0.052,0.2480,1.000
1.003,0.013,0.30,0.06,0.06,1.00,Run,0.052,0.052,0.2479,1.000
1.015,0.013,0.30,0.06,0.06,1.00,Run,0.052,0.052,0.2478,1.000
1.028,0.013,0.30,0.06,0.06,1.00,Run,0.052,0.052,0.2476,1.000
1.040,0.013,0.30,0.06,0.06,1.00,Run,0.052,0.052,0.2475,1.000
1.052,0.011,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2474,1.000
1.064,0.013,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2473,1.000
1.077,0.013,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2472,1.000
1.089,0.013,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2470,1.000
1.102,0.013,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2469,1.000
1.113,0.011,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2468,1.000
1.125,0.013,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2467,1.000
1.138,0.013,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2466,1.000
1.150,0.012,0.30,0.06,0.06,1.00,Run,0.053,0.053,0.2465,1.000
1.163,0.013,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2464,1.000
1.175,0.013,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2463,1.000
1.188,0.013,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2462,1.000
1.200,0.013,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2461,1.000
1.213,0.013,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2460,1.000
1.225,0.013,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2459,1.000
1.238,0.013,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2458,1.000
1.250,0.012,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2457,1.000
1.260,0.010,0.30,0.06,0.06,1.00,Run,0.054,0.054,0.2456,1.000
