t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,1.000
0.012,0.012,0.30,-0.32,-0.32,1.00,Run,-0.013,-0.013,0.3127,1.000
0.025,0.013,0.30,0.18,0.18,1.00,Run,-0.005,-0.005,0.3046,1.000
0.037,0.013,0.30,-0.01,-0.01,1.00,Run,-0.005,-0.005,0.3048,1.000
0.050,0.013,0.30,0.06,0.06,1.00,Run,-0.002,-0.002,0.3021,1.000
0.062,0.013,0.30,0.03,0.03,1.00,Run,-0.001,-0.001,0.3007,1.000
0.079,0.016,0.30,0.04,0.04,1.00,Run,0.001,0.001,0.2988,1.000
0.092,0.013,0.30,0.04,0.04,1.00,Run,0.003,0.003,0.2973,1.000
0.104,0.013,0.30,0.03,0.03,1.00,Run,0.004,0.004,0.2960,1.000
0.122,0.017,0.30,0.03,0.03,1.00,Run,0.005,0.005,0.2945,1.000
0.171,0.049,0.30,0.03,0.03,1.00,Run,0.009,0.009,0.2911,1.000
0.183,0.012,0.30,0.03,0.03,1.00,Run,0.010,0.010,0.2901,1.000
0.196,0.013,0.30,0.03,0.03,1.00,Run,0.011,0.011,0.2893,1.000
0.208,0.013,0.30,0.03,0.03,1.00,Run,0.012,0.012,0.2884,1.000
0.221,0.013,0.30,0.03,0.03,1.00,Run,0.012,0.012,0.2877,1.000
0.233,0.012,0.30,0.03,0.03,1.00,Run,0.013,0.013,0.2870,1.000
0.245,0.012,0.30,0.03,0.03,1.00,Run,0.014,0.014,0.2863,1.000
0.258,0.012,0.30,0.03,0.03,1.00,Run,0.014,0.014,0.2856,1.000
0.270,0.012,0.30,0.03,0.03,1.00,Run,0.015,0.015,0.2850,1.000
0.282,0.013,0.30,0.03,0.03,1.00,Run,0.016,0.016,0.2844,1.000
0.295,0.012,0.30,0.03,0.03,1.00,Run,0.016,0.016,0.2839,1.000
0.307,0.013,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2833,1.000
0.320,0.013,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2828,1.000
0.332,0.013,0.30,0.03,0.03,1.00,Run,0.018,0.018,0.2823,1.000
0.342,0.010,0.30,0.03,0.03,1.00,Run,0.018,0.018,0.2819,1.000
0.353,0.010,0.30,0.03,0.03,1.00,Run,0.019,0.019,0.2815,1.000
0.365,0.012,0.30,0.03,0.03,1.00,Run,0.019,0.019,0.2811,1.000
0.377,0.012,0.30,0.03,0.03,1.00,Run,0.019,0.019,0.2806,1.000
0.390,0.013,0.30,0.03,0.03,1.00,Run,0.020,0.020,0.2802,1.000
0.402,0.012,0.30,0.03,0.03,1.00,Run,0.020,0.020,0.2798,1.000
0.414,0.013,0.30,0.03,0.03,1.00,Run,0.021,0.021,0.2794,1.000
0.425,0.011,0.30,0.03,0.03,1.00,Run,0.021,0.021,0.2791,1.000
0.437,0.013,0.30,0.03,0.03,1.00,Run,0.021,0.021,0.2788,1.000
0.450,0.013,0.30,0.03,0.03,1.00,Run,0.022,0.022,0.2784,1.000
0.462,0.013,0.30,0.03,0.03,1.00,Run,0.022,0.022,0.2781,1.000
0.475,0.013,0.30,0.03,0.03,1.00,Run,0.022,0.022,0.2777,1.000
0.488,0.013,0.30,0.03,0.03,1.00,Run,0.023,0.023,0.2774,1.000
0.500,0.013,0.30,0.03,0.03,1.00,Run,0.023,0.023,0.2771,1.000
0.512,0.012,0.30,0.03,0.03,1.00,Run,0.023,0.023,0.2768,1.000
0.524,0.013,0.30,0.03,0.03,1.00,Run,0.023,0.023,0.2765,1.000
0.537,0.013,0.30,0.03,0.03,1.00,Run,0.024,0.024,0.2763,1.000
0.549,0.013,0.30,0.03,0.03,1.00,Run,0.024,0.024,0.2760,1.000
0.562,0.013,0.30,0.03,0.03,1.00,Run,0.024,0.024,0.2757,1.000
0.575,0.013,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2755,1.000
0.587,0.013,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2752,1.000
0.600,0.013,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2750,1.000
0.612,0.012,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2748,1.000
0.624,0.013,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2745,1.000
0.637,0.013,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2743,1.000
0.649,0.013,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2741,1.000
0.662,0.012,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2739,1.000
0.674,0.013,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2737,1.000
0.687,0.013,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2735,1.000
0.699,0.013,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2733,1.000
0.712,0.012,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2731,1.000
0.724,0.012,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2729,1.000
0.737,0.013,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2727,1.000
0.749,0.013,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2726,1.000
0.762,0.012,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2724,1.000
0.774,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2722,1.000
0.787,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2720,1.000
0.799,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2719,1.000
0.812,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2717,1.000
0.825,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2716,1.000
0.837,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2714,1.000
0.849,0.012,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2713,1.000
0.861,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2711,1.000
0.874,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2710,1.000
0.886,0.012,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2709,1.000
0.899,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2707,1.000
0.911,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2706,1.000
0.924,0.013,0.30,0.03,0.03,1.00,Run,0.030,0.030,0.2705,1.000
0.936,0.013,0.30,0.03,0.03,1.00,Run,0.030,0.030,0.2703,1.000
0.949,0.013,0.30,0.03,0.03,1.00,Run,0.030,0.030,0.2702,1.000
0.962,0.013,0.30,0.03,0.03,1.00,Run,0.030,0.030,0.2701,1.000
0.974,0.013,0.30,0.03,0.03,1.00,Run,0.030,0.030,0.2699,1.000
0.987,0.013,0.30,0.03,0.03,1.00,Run,0.030,0.030,0.2698,1.000
0.999,0.013,0.30,0.03,0.03,1.00,Run,0.030,0.030,0.2697,1.000
1.011,0.012,0.30,0.03,0.03,1.00,Run,0.030,0.030,0.2696,1.000
1.023,0.012,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2695,1.000
1.035,0.013,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2694,1.000
1.048,0.013,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2693,1.000
1.060,0.013,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2691,1.000
1.073,0.013,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2690,1.000
1.085,0.013,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2689,1.000
1.098,0.012,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2688,1.000
1.110,0.012,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2687,1.000
1.122,0.011,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2686,1.000
1.134,0.012,0.30,0.03,0.03,1.00,Run,0.031,0.031,0.2685,1.000
1.147,0.013,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2684,1.000
1.159,0.013,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2683,1.000
1.172,0.013,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2682,1.000
1.184,0.013,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2681,1.000
1.195,0.011,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2680,1.000
1.208,0.013,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2679,1.000
1.220,0.013,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2678,1.000
1.232,0.011,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2677,1.000
1.244,0.012,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2677,1.000
1.257,0.013,0.30,0.03,0.03,1.00,Run,0.032,0.032,0.2676,1.000
1.269,0.013,0.30,0.03,0.03,1.00,Run,0.033,0.033,0.2675,1.000
