t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,0.08,0.08,1.00,Run,0.000,0.000,0.3000,1.000
0.013,0.013,0.30,0.07,0.07,1.00,Run,0.003,0.003,0.2971,1.000
0.024,0.011,0.30,0.07,0.07,1.00,Run,0.005,0.005,0.2947,1.000
0.036,0.013,0.30,0.07,0.07,1.00,Run,0.008,0.008,0.2922,1.000
0.049,0.013,0.30,0.06,0.06,1.00,Run,0.010,0.010,0.2899,1.000
0.061,0.013,0.30,0.06,0.06,1.00,Run,0.012,0.012,0.2877,1.000
0.074,0.013,0.30,0.06,0.06,1.00,Run,0.014,0.014,0.2856,1.000
0.084,0.010,0.30,0.06,0.06,1.00,Run,0.016,0.016,0.2840,1.000
0.097,0.013,0.30,0.06,0.06,1.00,Run,0.018,0.018,0.2822,1.000
0.109,0.013,0.30,0.06,0.06,1.00,Run,0.020,0.020,0.2804,1.000
0.122,0.013,0.30,0.06,0.06,1.00,Run,0.021,0.021,0.2787,1.000
0.134,0.012,0.30,0.06,0.06,1.00,Run,0.023,0.023,0.2771,1.000
0.147,0.013,0.30,0.06,0.06,1.00,Run,0.024,0.024,0.2755,1.000
0.158,0.011,0.30,0.06,0.06,1.00,Run,0.026,0.026,0.2743,1.000
0.170,0.012,0.30,0.06,0.06,1.00,Run,0.027,0.027,0.2729,1.000
0.182,0.013,0.30,0.06,0.06,1.00,Run,0.028,0.028,0.2715,1.000
0.195,0.013,0.30,0.06,0.06,1.00,Run,0.030,0.030,0.2702,1.000
0.207,0.013,0.30,0.06,0.06,1.00,Run,0.031,0.031,0.2690,1.000
0.220,0.013,0.30,0.06,0.06,1.00,Run,0.032,0.032,0.2678,1.000
0.233,0.013,0.30,0.06,0.06,1.00,Run,0.033,0.033,0.2667,1.000
0.244,0.011,0.30,0.06,0.06,1.00,Run,0.034,0.034,0.2657,1.000
0.256,0.013,0.30,0.06,0.06,1.00,Run,0.035,0.035,0.2647,1.000
0.269,0.013,0.30,0.06,0.06,1.00,Run,0.036,0.036,0.2636,1.000
0.281,0.013,0.30,0.06,0.06,1.00,Run,0.037,0.037,0.2627,1.000
0.294,0.013,0.30,0.06,0.06,1.00,Run,0.038,0.038,0.2617,1.000
0.315,0.022,0.30,0.06,0.06,1.00,Run,0.040,0.040,0.2602,1.000
0.326,0.010,0.30,0.06,0.06,1.00,Run,0.040,0.040,0.2596,1.000
0.337,0.011,0.30,0.06,0.06,1.00,Run,0.041,0.041,0.2588,1.000
