t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,1.000
0.013,0.013,0.30,-0.63,-0.63,1.00,Run,-0.026,-0.026,0.3257,1.000
0.025,0.012,0.30,0.57,0.57,1.00,Run,-0.002,-0.002,0.3020,1.000
0.037,0.013,0.30,-0.32,-0.32,1.00,Run,-0.015,-0.015,0.3153,1.000
0.050,0.013,0.30,0.32,0.32,1.00,Run,-0.001,-0.001,0.3015,1.000
0.063,0.013,0.30,-0.15,-0.15,1.00,Run,-0.008,-0.008,0.3076,1.000
0.076,0.013,0.30,0.18,0.18,1.00,Run,0.000,0.000,0.2997,1.000
0.088,0.013,0.30,-0.06,-0.06,1.00,Run,-0.002,-0.002,0.3022,1.000
0.101,0.013,0.30,0.11,0.11,1.00,Run,0.003,0.003,0.2974,1.000
0.111,0.010,0.30,-0.03,-0.03,1.00,Run,0.002,0.002,0.2984,1.000
0.121,0.011,0.30,0.09,0.09,1.00,Run,0.005,0.005,0.2952,1.000
0.134,0.013,0.30,-0.00,-0.00,1.00,Run,0.004,0.004,0.2956,1.000
0.146,0.012,0.30,0.07,0.07,1.00,Run,0.007,0.007,0.2931,1.000
0.157,0.011,0.30,0.01,0.01,1.00,Run,0.007,0.007,0.2930,1.000
0.170,0.013,0.30,0.05,0.05,1.00,Run,0.009,0.009,0.2912,1.000
0.182,0.012,0.30,0.02,0.02,1.00,Run,0.009,0.009,0.2908,1.000
0.192,0.010,0.30,0.05,0.05,1.00,Run,0.010,0.010,0.2896,1.000
0.202,0.010,0.30,0.02,0.02,1.00,Run,0.011,0.011,0.2892,1.000
0.214,0.013,0.30,0.04,0.04,1.00,Run,0.012,0.012,0.2881,1.000
0.226,0.012,0.30,0.03,0.03,1.00,Run,0.012,0.012,0.2876,1.000
0.239,0.013,0.30,0.04,0.04,1.00,Run,0.013,0.013,0.2866,1.000
0.251,0.013,0.30,0.03,0.03,1.00,Run,0.014,0.014,0.2861,1.000
0.264,0.012,0.30,0.03,0.03,1.00,Run,0.015,0.015,0.2853,1.000
0.275,0.011,0.30,0.03,0.03,1.00,Run,0.015,0.015,0.2848,1.000
0.285,0.010,0.30,0.03,0.03,1.00,Run,0.016,0.016,0.2842,1.000
0.296,0.011,0.30,0.03,0.03,1.00,Run,0.016,0.016,0.2838,1.000
0.312,0.016,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2830,1.000
0.325,0.012,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2825,1.000
0.337,0.012,0.30,0.03,0.03,1.00,Run,0.018,0.018,0.2820,1.000
0.349,0.013,0.30,0.03,0.03,1.00,Run,0.018,0.018,0.2815,1.000
0.360,0.011,0.30,0.03,0.03,1.00,Run,0.019,0.019,0.2811,1.000
0.372,0.011,0.30,0.03,0.03,1.00,Run,0.019,0.019,0.2807,1.000
0.384,0.012,0.30,0.03,0.03,1.00,Run,0.020,0.020,0.2803,1.000
0.396,0.012,0.30,0.03,0.03,1.00,Run,0.020,0.020,0.2799,1.000
0.406,0.010,0.30,0.03,0.03,1.00,Run,0.020,0.020,0.2796,1.000
0.419,0.013,0.30,0.03,0.03,1.00,Run,0.021,0.021,0.2792,1.000
0.431,0.013,0.30,0.03,0.03,1.00,Run,0.021,0.021,0.2788,1.000
0.444,0.013,0.30,0.03,0.03,1.00,Run,0.022,0.022,0.2785,1.000
0.455,0.011,0.30,0.03,0.03,1.00,Run,0.022,0.022,0.2782,1.000
0.467,0.013,0.30,0.03,0.03,1.00,Run,0.022,0.022,0.2778,1.000
0.480,0.013,0.30,0.03,0.03,1.00,Run,0.022,0.022,0.2775,1.000
0.492,0.013,0.30,0.03,0.03,1.00,Run,0.023,0.023,0.2772,1.000
0.505,0.012,0.30,0.03,0.03,1.00,Run,0.023,0.023,0.2769,1.000
0.516,0.012,0.30,0.03,0.03,1.00,Run,0.023,0.023,0.2766,1.000
0.529,0.012,0.30,0.03,0.03,1.00,Run,0.024,0.024,0.2764,1.000
0.541,0.012,0.30,0.03,0.03,1.00,Run,0.024,0.024,0.2761,1.000
0.552,0.011,0.30,0.03,0.03,1.00,Run,0.024,0.024,0.2759,1.000
0.564,0.013,0.30,0.03,0.03,1.00,Run,0.024,0.024,0.2756,1.000
0.575,0.010,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2754,1.000
0.587,0.013,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2752,1.000
0.600,0.013,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2749,1.000
0.612,0.013,0.30,0.03,0.03,1.00,Run,0.025,0.025,0.2747,1.000
0.625,0.013,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2745,1.000
0.637,0.012,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2743,1.000
0.650,0.013,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2740,1.000
0.662,0.013,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2738,1.000
0.675,0.012,0.30,0.03,0.03,1.00,Run,0.026,0.026,0.2736,1.000
0.685,0.010,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2735,1.000
0.696,0.011,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2733,1.000
0.706,0.010,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2732,1.000
0.718,0.012,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2730,1.000
0.731,0.012,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2728,1.000
0.743,0.013,0.30,0.03,0.03,1.00,Run,0.027,0.027,0.2726,1.000
0.756,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2725,1.000
0.768,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2723,1.000
0.780,0.012,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2721,1.000
0.792,0.011,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2720,1.000
0.804,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2718,1.000
0.817,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2717,1.000
0.830,0.013,0.30,0.03,0.03,1.00,Run,0.028,0.028,0.2715,1.000
0.842,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2714,1.000
0.855,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2712,1.000
0.866,0.011,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2711,1.000
0.879,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2710,1.000
0.891,0.012,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2708,1.000
0.903,0.013,0.30,0.03,0.03,1.00,Run,0.029,0.029,0.2707,1.000
