t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,0.03,0.03,1.00,Run,0.000,0.000,0.3000,1.000
0.013,0.013,0.30,0.03,0.03,1.00,Run,0.001,0.001,0.2988,1.000
0.025,0.013,0.30,0.03,0.03,1.00,Run,0.002,0.002,0.2976,1.000
0.038,0.012,0.30,0.03,0.03,1.00,Run,0.003,0.003,0.2966,1.000
0.050,0.013,0.30,0.03,0.03,1.00,Run,0.004,0.004,0.2955,1.000
0.061,0.011,0.30,0.03,0.03,1.00,Run,0.005,0.005,0.2947,1.000
0.074,0.013,0.30,0.03,0.03,1.00,Run,0.006,0.006,0.2937,1.000
0.086,0.013,0.30,0.03,0.03,1.00,Run,0.007,0.007,0.2928,1.000
0.099,0.013,0.30,0.03,0.03,1.00,Run,0.008,0.008,0.2920,1.000
0.111,0.013,0.30,0.03,0.03,1.00,Run,0.009,0.009,0.2911,1.000
0.124,0.013,0.30,0.03,0.03,1.00,Run,0.010,0.010,0.2903,1.000
0.134,0.010,0.30,0.03,0.03,1.00,Run,0.010,0.010,0.2897,1.000
0.145,0.010,0.30,0.03,0.03,1.00,Run,0.011,0.011,0.2891,1.000
0.157,0.012,0.30,0.03,0.03,1.00,Run,0.012,0.012,0.2884,1.000
0.171,0.014,0.30,0.03,0.03,1.00,Run,0.012,0.012,0.2876,1.000
0.181,0.010,0.30,0.03,0.03,1.00,Run,0.013,0.013,0.2871,1.000
0.191,0.010,0.30,0.03,0.03,1.00,Run,0.013,0.013,0.2865,1.000
0.204,0.013,0.30,0.03,0.03,1.00,Run,0.014,0.014,0.2859,1.000
0.223,0.018,0.30,0.03,0.03,1.00,Run,0.015,0.015,0.2850,1.000
0.248,0.025,0.30,0.03,0.03,1.00,Run,0.016,0.016,0.2839,1.000
0.260,0.013,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2834,1.000
0.273,0.013,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2829,1.000
0.285,0.012,0.30,0.03,0.03,1.00,Run,0.018,0.018,0.2824,1.000
0.298,0.013,0.30,0.03,0.03,1.00,Run,0.018,0.018,0.2819,1.000
0.310,0.013,0.30,0.03,0.03,1.00,Run,0.019,0.019,0.2815,1.000
